# Data_idx, SoF, Classification result, Classfication Correct of not, S model Score, F model Socre
3.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-4.937898880265384651e+04,-2.181680401762870679e+04
4.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.090725423121903077e+04,-2.140749723920174802e+04
5.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.310615550383545633e+04,-2.282541092929932711e+04
4.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.252507103794804061e+04,-2.273716219712754537e+04
5.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-2.689883601292247113e+04,-2.114534404230097789e+04
4.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-5.662790358114880655e+04,-2.610296092819812475e+04
3.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.573363726044399664e+04,-2.245772844674078442e+04
4.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-4.670318185717170127e+04,-2.811685443233170736e+04
4.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-6.507491876448642870e+04,-2.939748508337118619e+04
3.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.485911603290526546e+04,-2.215638947191281841e+04
3.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.892012106945266714e+04,-2.093654757933659857e+04
3.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.599689652068584110e+04,-2.141600371921485203e+04
