# Data_idx, SoF, Classification result, Classfication Correct of not, S model Score, F model Socre
5.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-4.338758274151069054e+04,-2.166484338469336944e+04
3.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.473043333851747593e+04,-2.237853327597858879e+04
3.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.219698143967731812e+04,-2.295161677209899790e+04
4.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-6.488932567072277743e+04,-2.971995163601765671e+04
5.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-4.202101877751563734e+04,-2.558085582377191531e+04
3.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-5.123448223683424294e+04,-2.225786580939895794e+04
3.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.972789474941921799e+04,-2.132913881824709097e+04
3.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.690638324703704711e+04,-1.954738504056451347e+04
3.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-5.588392423601068731e+04,-2.174752168749946577e+04
5.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.528740380724444549e+04,-2.525606289417509470e+04
